id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SREBF2	16	0.039574	0.12268	0.918082	179	1	-0.0010838	0.63072	0.76055	0.991682	1026	2	-0.0010838
YBX1	16	0.028323	0.093516	0.832782	151	5	-0.03936	0.63137	0.761	0.991682	1027	1	-0.03936
SP8	16	0.68609	0.77968	0.999599	1003	1	0.0019459	0.63216	0.76152	0.991682	1028	2	0.0019459
IL10	16	0.031551	0.10199	0.862785	159	2	-0.013696	0.63224	0.76158	0.991682	1029	1	-0.013696
PPARA	16	0.97914	0.97914	0.999599	1312	0	0.027476	0.63278	0.76194	0.991682	1030	2	0.027476
ATF6B	16	0.023056	0.079481	0.783783	138	4	0.0012808	0.63299	0.76208	0.991682	1031	2	0.0012808
CD1A	16	0.0025867	0.013075	0.50471	35	5	0.0091384	0.63311	0.76216	0.991682	1032	1	0.0091384
GLIS3	16	0.34836	0.54765	0.999599	694	3	0.013001	0.6334	0.76236	0.991682	1033	2	0.013001
TCFL5	16	0.38355	0.57574	0.999599	727	2	-0.027786	0.63671	0.7646	0.991682	1034	2	-0.027786
GSX1	16	0.41138	0.59358	0.999599	746	2	-0.01815	0.63671	0.7646	0.991682	1035	2	-0.01815
HMGA2	16	0.090587	0.22326	0.982102	303	2	3.1164e-05	0.64096	0.76749	0.991682	1036	2	3.1164e-05
CCR5	16	0.065184	0.17777	0.982102	243	3	0.0071295	0.64254	0.76857	0.991682	1037	1	0.0071295
FOXH1	16	0.11217	0.26089	0.999599	349	3	0.009713	0.6438	0.76943	0.991682	1038	2	0.009713
FOXP3	16	0.99442	0.99442	0.999599	1337	0	0.02767	0.6446	0.76998	0.991682	1039	2	0.02767
TFAP2C	16	0.12067	0.27547	0.999599	364	3	0.0047897	0.6448	0.77012	0.991682	1040	2	0.0047897
EBF2	16	0.862	0.86699	0.999599	1124	1	0.0099749	0.64535	0.77049	0.991682	1041	1	0.0099749
ZNF586	16	0.42691	0.60372	0.999599	759	2	-0.0047665	0.64601	0.77095	0.991682	1042	2	-0.0047665
ZNF675	16	0.58058	0.71274	0.999599	911	2	0.014526	0.64661	0.77137	0.991682	1043	2	0.014526
ZNF440	16	0.60249	0.72982	0.999599	933	2	0.0062016	0.64758	0.77203	0.991682	1044	1	0.0062016
ZNF250	16	0.27313	0.46439	0.999599	586	2	0.012967	0.64786	0.77223	0.991682	1045	2	0.012967
ZNF552	16	0.50872	0.65963	0.999599	838	1	0.014244	0.64801	0.77233	0.991682	1046	2	0.014244
ZIM3	16	0.56882	0.70375	0.999599	902	1	-0.016181	0.65279	0.77564	0.991682	1047	2	-0.016181
ZNF549	16	0.88698	0.88754	0.999599	1166	1	0.014265	0.65299	0.77578	0.991682	1048	2	0.014265
IRX4	16	0.00548	0.024293	0.522791	58	5	-0.062306	0.65694	0.77854	0.991682	1049	2	-0.062306
EGR1	16	0.59769	0.72603	0.999599	926	2	0.011913	0.65714	0.77868	0.991682	1050	2	0.011913
ELF1	16	0.17071	0.35047	0.999599	440	2	-0.018998	0.65968	0.78046	0.991682	1051	2	-0.018998
LTA	16	0.17009	0.34977	0.999599	439	2	-0.011986	0.66178	0.78194	0.991682	1052	1	-0.011986
ESRRA	16	0.94369	0.94371	0.999599	1254	0	0.017921	0.66205	0.78213	0.991682	1053	1	0.017921
SOX4	16	0.14028	0.30862	0.999599	395	4	-0.0014736	0.66222	0.78225	0.991682	1054	2	-0.0014736
ZNF71	16	0.32648	0.52346	0.999599	666	3	-0.028525	0.66241	0.78238	0.991682	1055	2	-0.028525
ELP2	16	0.98731	0.98731	0.999599	1323	0	0.023463	0.66391	0.78344	0.991682	1056	1	0.023463
UBP1	16	0.92478	0.92479	0.999599	1229	0	-0.018439	0.66435	0.78375	0.991682	1057	2	-0.018439
LY6G5C	16	0.21	0.39427	0.999599	495	3	0.01857	0.66445	0.78382	0.991682	1058	1	0.01857
IL17F	16	0.87311	0.87566	0.999599	1142	1	-0.00015713	0.6657	0.78471	0.991682	1059	2	-0.00015713
HNF1B	16	0.19806	0.38099	0.999599	478	3	-0.02872	0.66667	0.78539	0.991682	1060	2	-0.02872
NKX6-2	16	0.83644	0.84932	0.999599	1104	1	0.028426	0.66705	0.78566	0.991682	1061	2	0.028426
ZNF257	16	0.15095	0.32639	0.999599	410	4	-0.017258	0.66894	0.787	0.991682	1062	1	-0.017258
ZFX	16	0.097013	0.23456	0.987332	320	3	-0.016824	0.67107	0.78853	0.991682	1063	2	-0.016824
YY1	16	0.49165	0.64759	0.999599	818	2	0.021395	0.67184	0.78907	0.991682	1064	2	0.021395
ZNF276	16	0.22654	0.41267	0.999599	514	3	-0.049103	0.67298	0.78989	0.991682	1065	2	-0.049103
NSD1	16	0.13331	0.29689	0.999599	382	4	0.004221	0.67311	0.78998	0.991682	1066	1	0.004221
POU6F1	16	0.00061558	0.0036203	0.287704	17	2	-0.0015124	0.67534	0.79159	0.991682	1067	2	-0.0015124
DLX6	16	0.078711	0.20218	0.982102	272	4	-0.00049865	0.67534	0.79159	0.991682	1068	2	-0.00049865
SKIV2L	16	0.31237	0.50785	0.999599	644	3	0.015957	0.67619	0.7922	0.991682	1069	2	0.015957
ZNF548	16	0.0023722	0.012072	0.47967	34	7	-0.080199	0.67621	0.79222	0.991682	1070	1	-0.080199
EGR4	16	0.17111	0.35092	0.999599	441	3	-0.018647	0.6777	0.79329	0.991682	1071	2	-0.018647
NR1D2	16	0.091036	0.22405	0.982102	304	3	-0.053867	0.67775	0.79332	0.991682	1072	1	-0.053867
HIF3A	16	0.23836	0.42579	0.999599	535	2	-0.03934	0.67808	0.79356	0.991682	1073	2	-0.03934
GRHL1	16	0.0010228	0.0056275	0.348221	21	5	-0.064506	0.67826	0.7937	0.991682	1074	1	-0.064506
ZNF19	16	0.50865	0.65958	0.999599	837	2	-0.0080595	0.67864	0.79397	0.991682	1075	2	-0.0080595
ZNF468	16	0.93685	0.93686	0.999599	1245	0	-0.0050448	0.6792	0.79438	0.991682	1076	2	-0.0050448
HOXB1	16	0.97696	0.97696	0.999599	1310	0	0.0025627	0.67979	0.79481	0.991682	1077	1	0.0025627
ZNF134	16	0.17381	0.35394	0.999599	446	2	-0.015208	0.6803	0.79518	0.991682	1078	2	-0.015208
IRX2	16	0.055694	0.16038	0.974765	220	3	-0.0042597	0.68032	0.79519	0.991682	1079	2	-0.0042597
LHX1	16	0.16302	0.34186	0.999599	427	3	-0.045031	0.68068	0.79545	0.991682	1080	2	-0.045031
ZNF136	16	0.82669	0.84324	0.999599	1099	1	-0.0012265	0.68144	0.79601	0.991682	1081	2	-0.0012265
PAX2	16	0.49039	0.64671	0.999599	816	2	-0.012253	0.68207	0.79646	0.991682	1082	1	-0.012253
ZNF653	16	0.15062	0.32585	0.999599	409	1	-0.0059315	0.68219	0.79654	0.991682	1083	2	-0.0059315
HOXB7	16	0.28986	0.48292	0.999599	608	3	-0.016078	0.68283	0.79701	0.991682	1084	2	-0.016078
ZNF302	16	0.5379	0.68069	0.999599	867	1	0.0097498	0.68515	0.79871	0.991682	1085	2	0.0097498
ETV2	16	0.2322	0.41895	0.999599	524	3	-0.016216	0.68559	0.79903	0.991682	1086	1	-0.016216
TBX5	16	0.25795	0.44755	0.999599	562	2	-0.015555	0.68609	0.7994	0.991682	1087	1	-0.015555
POU3F2	16	0.70122	0.78506	0.999599	1010	1	0.037005	0.68801	0.8008	0.991682	1088	2	0.037005
E2F8	16	0.26425	0.45455	0.999599	571	3	0.013532	0.68865	0.80127	0.991682	1089	2	0.013532
ZNF671	16	0.18704	0.36869	0.999599	465	2	0.0033854	0.68956	0.80194	0.991682	1090	2	0.0033854
NPAS2	16	0.021911	0.076402	0.780966	131	2	-0.0013779	0.68993	0.80221	0.991682	1091	2	-0.0013779
PITX2	16	0.48608	0.6437	0.999599	808	2	-0.055304	0.69121	0.80315	0.991682	1092	2	-0.055304
HNF4A	16	0.19111	0.37324	0.999599	469	3	-0.032166	0.69266	0.80423	0.991682	1093	2	-0.032166
POU6F2	16	0.64563	0.76478	0.999599	984	1	-0.0048154	0.69277	0.80431	0.991682	1094	1	-0.0048154
ELK3	16	0.40003	0.58625	0.999599	735	1	-0.012703	0.69375	0.80503	0.991682	1095	2	-0.012703
NKX2-4	16	0.88954	0.88988	0.999599	1170	1	0.039219	0.69399	0.80521	0.991682	1096	1	0.039219
ESX1	16	0.038419	0.11973	0.918082	176	3	-0.028333	0.69402	0.80524	0.991682	1097	2	-0.028333
JUNB	16	0.013468	0.053129	0.715115	100	6	-0.081495	0.69545	0.80629	0.992076	1098	1	-0.081495
NR1H2	16	0.051615	0.15281	0.974765	210	2	0.019032	0.69717	0.80757	0.992697	1099	2	0.019032
MLXIPL	16	0.5345	0.67821	0.999599	864	2	0.0098514	0.69811	0.80827	0.992697	1100	1	0.0098514
ZNF232	16	0.027784	0.092093	0.832782	146	4	-0.01021	0.70027	0.80988	0.993066	1101	1	-0.01021
SPZ1	16	0.59041	0.72035	0.999599	921	2	-0.01706	0.70075	0.81024	0.993066	1102	2	-0.01706
GZF1	16	0.60542	0.73214	0.999599	938	2	0.015639	0.70146	0.81077	0.993066	1103	2	0.015639
ELF2	16	0.82518	0.84234	0.999599	1098	1	-0.017767	0.70394	0.81263	0.993136	1104	2	-0.017767
ZNF454	16	0.25471	0.44394	0.999599	558	3	0.04886	0.70482	0.81329	0.993136	1105	2	0.04886
NAIF1	16	0.00092134	0.0051324	0.346692	20	5	-0.0099118	0.70572	0.81397	0.993136	1106	1	-0.0099118
RELA	16	0.79988	0.82808	0.999599	1072	1	-0.022206	0.70588	0.81409	0.993136	1107	2	-0.022206
PHOX2A	16	0.25616	0.44555	0.999599	560	3	-0.0080654	0.70642	0.8145	0.993136	1108	2	-0.0080654
RARA	16	0.19885	0.38186	0.999599	479	2	0.00013493	0.70763	0.81541	0.993348	1109	2	0.00013493
NR2C1	16	0.33334	0.53104	0.999599	670	3	0.0072316	0.71059	0.81766	0.995193	1110	2	0.0072316
KLF12	16	0.0091917	0.03794	0.604037	84	6	-0.026738	0.7137	0.82005	0.995214	1111	2	-0.026738
ZNF626	16	0.033871	0.10803	0.888368	164	4	-0.033637	0.71491	0.82097	0.995214	1112	2	-0.033637
MAFG	16	0.13937	0.30708	0.999599	394	3	0.033416	0.71542	0.82137	0.995214	1113	2	0.033416
GSC2	16	0.94755	0.94757	0.999599	1262	0	-0.01899	0.71589	0.82173	0.995214	1114	1	-0.01899
ZNF436	16	0.35564	0.55569	0.999599	702	2	0.0060639	0.71867	0.82386	0.995214	1115	2	0.0060639
ZNF431	16	0.96585	0.96585	0.999599	1287	0	0.010066	0.71996	0.82486	0.995214	1116	1	0.010066
DBP	16	0.61538	0.74007	0.999599	948	1	-0.02669	0.72242	0.82605	0.995214	1117	1	-0.02669
ZNF543	16	0.92006	0.92008	0.999599	1220	0	0.022544	0.72397	0.82649	0.995214	1118	1	0.022544
ZNF117	16	0.71884	0.79164	0.999599	1019	1	0.0043303	0.7314	0.82864	0.995214	1119	1	0.0043303
ZSCAN10	16	0.1003	0.24031	0.987761	327	3	-0.0086559	0.73653	0.83016	0.995214	1120	1	-0.0086559
SIX3	16	0.18474	0.36613	0.999599	462	3	-0.021943	0.7378	0.83053	0.995214	1121	1	-0.021943
SOX5	16	0.29218	0.48549	0.999599	611	3	-0.02918	0.73865	0.83079	0.995214	1122	1	-0.02918
DLX2	16	0.53905	0.68154	0.999599	868	2	0.0033226	0.74157	0.83167	0.995214	1123	1	0.0033226
PAX9	16	0.36369	0.56325	0.999599	711	2	-0.0065568	0.74261	0.83199	0.995214	1124	1	-0.0065568
KLF3	16	0.46356	0.62822	0.999599	788	2	-0.021055	0.74344	0.83224	0.995214	1125	1	-0.021055
ATF2	16	0.088227	0.21909	0.982102	295	4	-0.0047019	0.74488	0.83268	0.995214	1126	1	-0.0047019
ZNF571	16	0.0092094	0.038004	0.604037	85	3	-0.038681	0.7455	0.83288	0.995214	1127	1	-0.038681
NEUROD1	16	0.1468	0.3195	0.999599	402	2	-0.018523	0.74714	0.83338	0.995214	1128	1	-0.018523
HAND2	16	0.6373	0.75787	0.999599	976	2	0.0065406	0.74765	0.83353	0.995214	1129	1	0.0065406
MAX	16	0.014795	0.056875	0.724883	106	3	-0.024574	0.75118	0.83464	0.995214	1130	1	-0.024574
ZNF821	16	0.015909	0.059973	0.729948	112	4	-0.064101	0.75158	0.83477	0.995214	1131	1	-0.064101
IFNGR2	16	0.1892	0.37111	0.999599	467	3	-0.050879	0.75219	0.83495	0.995214	1132	1	-0.050879
BHLHE23	16	0.3231	0.51972	0.999599	660	1	-0.0050055	0.75616	0.83621	0.995214	1133	1	-0.0050055
ZNF879	16	0.00038139	0.0023695	0.266761	12	7	-0.11629	0.75929	0.83723	0.995214	1134	1	-0.11629
NFE2L2	16	0.032215	0.10372	0.870347	161	4	-0.037953	0.76065	0.83767	0.995214	1135	1	-0.037953
NR1H4	16	0.38425	0.57618	0.999599	728	1	-0.0093547	0.76123	0.83786	0.995214	1136	1	-0.0093547
ZNF449	16	0.62019	0.74394	0.999599	957	1	0.0017481	0.762	0.83811	0.995214	1137	1	0.0017481
ZNF740	16	0.98492	0.98493	0.999599	1318	0	0.011429	0.76507	0.83913	0.995214	1138	1	0.011429
BTNL3	16	0.1148	0.26542	0.999599	352	4	-0.035526	0.76677	0.8397	0.995214	1139	1	-0.035526
ALX1	16	0.43649	0.61005	0.999599	765	2	-0.023659	0.76809	0.84014	0.995214	1140	1	-0.023659
LHX5	16	0.86072	0.86604	0.999599	1121	1	-0.0039378	0.77367	0.84203	0.995214	1141	1	-0.0039378
ZNF567	16	0.10707	0.25206	0.998547	340	4	-0.023804	0.77422	0.84222	0.995214	1142	1	-0.023804
ZNF45	16	0.059262	0.16696	0.980693	230	3	0.0049068	0.7755	0.84267	0.995214	1143	1	0.0049068
PAX8	16	0.38846	0.57885	0.999599	731	2	0.00031241	0.77568	0.84273	0.995214	1144	1	0.00031241
TUBB	16	0.29671	0.49051	0.999599	621	1	-5.5781e-05	0.78055	0.84443	0.996358	1145	1	-5.5781e-05
POU4F2	16	0.00022575	0.0014454	0.207831	9	6	0.0073441	0.78268	0.84519	0.99638	1146	1	0.0073441
SPDEF	16	0.0055185	0.024438	0.522791	59	4	-0.019532	0.78532	0.84614	0.996432	1147	1	-0.019532
IKZF1	16	0.010106	0.041219	0.62881	88	3	-0.016119	0.78689	0.84671	0.996432	1148	1	-0.016119
ZBTB3	16	0.63196	0.75349	0.999599	972	2	-0.0076201	0.79119	0.84829	0.997424	1149	1	-0.0076201
SKOR1	16	0.0014365	0.0076285	0.38171	27	7	-0.13288	0.79457	0.84955	0.998037	1150	1	-0.13288
SP7	16	0.2543	0.44349	0.999599	557	2	0.026383	0.80135	0.85214	0.999015	1151	1	0.026383
ASCL4	16	0.12981	0.29099	0.999599	376	3	-0.065049	0.80377	0.85309	0.999015	1152	1	-0.065049
GRHL2	16	0.94394	0.94395	0.999599	1255	0	-0.0086995	0.80681	0.85429	0.999015	1153	1	-0.0086995
ZNF558	16	0.26926	0.46009	0.999599	578	3	-0.0012702	0.80791	0.85473	0.999015	1154	1	-0.0012702
ZNF628	16	0.13835	0.30537	0.999599	391	2	-0.044328	0.80838	0.85492	0.999015	1155	1	-0.044328
NHLH1	16	0.30579	0.50057	0.999599	638	2	0.020024	0.80885	0.85511	0.999015	1156	1	0.020024
TCF7L1	16	0.58204	0.71386	0.999599	913	2	-0.029415	0.81042	0.85574	0.999015	1157	1	-0.029415
FOXN4	16	0.41048	0.59299	0.999599	744	1	0.026314	0.81458	0.85744	0.999015	1158	1	0.026314
HSF4	16	0.0043184	0.01991	0.522791	48	3	-0.024605	0.81805	0.8589	0.999015	1159	1	-0.024605
MED14	16	0.03529	0.11169	0.892846	169	3	-0.021669	0.81925	0.8594	0.999015	1160	1	-0.021669
NR0B1	16	0.1409	0.30965	0.999599	396	4	-0.0070559	0.82191	0.86054	0.999015	1161	1	-0.0070559
ZNF410	16	0.004062	0.018937	0.522791	46	4	-0.024596	0.82482	0.8618	0.999015	1162	1	-0.024596
FOXD4L6	16	0.48541	0.64324	0.999599	806	2	-0.026577	0.82612	0.86237	0.999015	1163	1	-0.026577
IRF4	16	0.096968	0.23448	0.987332	319	4	-0.03781	0.82712	0.86281	0.999015	1164	1	-0.03781
ZNF432	16	0.061424	0.17092	0.98154	234	2	-0.01279	0.82755	0.863	0.999015	1165	1	-0.01279
NR5A1	16	0.61646	0.74094	0.999599	949	2	-0.00909	0.82868	0.8635	0.999015	1166	1	-0.00909
RAD21	16	0.35953	0.55998	0.999599	707	2	-0.018326	0.82953	0.86388	0.999015	1167	1	-0.018326
PLAGL1	16	0.34509	0.54402	0.999599	688	1	0.013611	0.82967	0.86394	0.999015	1168	1	0.013611
ZNF84	16	0.82882	0.84455	0.999599	1100	1	-0.019542	0.83163	0.86483	0.999015	1169	1	-0.019542
ONECUT1	16	0.0013047	0.0069967	0.3781	25	7	-0.037054	0.83316	0.86552	0.999015	1170	1	-0.037054
ZNF730	16	0.61263	0.73787	0.999599	944	2	-0.025948	0.83711	0.86736	0.999015	1171	1	-0.025948
IRF8	16	1.7299e-08	1.9615e-07	8.8e-05	3	11	-0.21128	0.83886	0.86818	0.999015	1172	1	-0.21128
PATZ1	16	0.15849	0.33678	0.999599	424	3	-0.027876	0.8423	0.86982	0.999015	1173	1	-0.027876
FOXK2	16	0.013138	0.051969	0.709188	99	6	-0.058588	0.84295	0.87014	0.999015	1174	1	-0.058588
HOXC11	16	0.33141	0.5289	0.999599	669	3	-0.038066	0.8474	0.87232	0.999015	1175	1	-0.038066
ZNF439	16	0.89743	0.89743	0.999599	1184	1	-0.0097547	0.84835	0.87279	0.999015	1176	1	-0.0097547
BCL6	16	0.79289	0.82443	0.999599	1067	1	0.0181	0.84923	0.87323	0.999015	1177	1	0.0181
HES6	16	0.80885	0.83293	0.999599	1081	1	-0.022304	0.85048	0.87386	0.999015	1178	1	-0.022304
LHX4	16	0.70241	0.78549	0.999599	1011	1	0.014993	0.85135	0.8743	0.999015	1179	1	0.014993
AKT1	16	0.20185	0.3852	0.999599	485	3	-0.044298	0.85448	0.8759	0.999015	1180	1	-0.044298
LBX2	16	0.041383	0.12728	0.927799	184	5	-0.028686	0.85448	0.8759	0.999015	1181	1	-0.028686
ZIC3	16	0.27201	0.46314	0.999599	584	2	0.016218	0.85659	0.87701	0.999015	1182	1	0.016218
IL6	16	0.49719	0.65148	0.999599	825	1	-0.024913	0.85695	0.8772	0.999015	1183	1	-0.024913
ZNF141	16	0.07765	0.20028	0.982102	268	2	-0.027575	0.85707	0.87726	0.999015	1184	1	-0.027575
TCF7L2	16	0.036471	0.11475	0.90627	171	4	-0.018502	0.86037	0.87903	0.999015	1185	1	-0.018502
EMX1	16	0.22777	0.41402	0.999599	517	2	0.05231	0.86338	0.88067	0.999015	1186	1	0.05231
XPA	16	0.56511	0.70094	0.999599	900	1	0.0055634	0.86463	0.88136	0.999015	1187	1	0.0055634
HOXB6	16	0.022496	0.077977	0.780966	134	5	-0.025568	0.86621	0.88225	0.999015	1188	1	-0.025568
GFI1	16	0.89113	0.89136	0.999599	1173	1	-0.022539	0.87063	0.88478	0.999015	1189	1	-0.022539
SOX6	16	0.48887	0.64565	0.999599	812	2	-0.022813	0.87236	0.88579	0.999015	1190	1	-0.022813
SP2	16	0.063227	0.17421	0.982102	238	3	0.029616	0.87597	0.88793	0.999015	1191	1	0.029616
FOXN3	16	0.084637	0.21273	0.982102	284	4	0.0031556	0.87618	0.88806	0.999015	1192	1	0.0031556
ZNF519	16	0.61284	0.73804	0.999599	946	2	-0.011165	0.87917	0.88989	0.999015	1193	1	-0.011165
ZNF382	16	0.076773	0.19871	0.982102	266	4	0.0078772	0.87927	0.88995	0.999015	1194	1	0.0078772
FEZF2	16	0.24444	0.43254	0.999599	546	2	-0.041135	0.87937	0.89001	0.999015	1195	1	-0.041135
ZBTB34	16	0.17595	0.35632	0.999599	450	3	0.0060457	0.88059	0.89078	0.999015	1196	1	0.0060457
ETV3	16	0.30555	0.5003	0.999599	637	3	-0.033814	0.88129	0.89122	0.999015	1197	1	-0.033814
IL12RB2	16	0.020747	0.073239	0.780966	126	2	-0.0086447	0.88319	0.89242	0.999015	1198	1	-0.0086447
VEZF1	16	0.067933	0.18276	0.982102	249	3	-0.027925	0.88329	0.89248	0.999015	1199	1	-0.027925
LBX1	16	0.60218	0.72958	0.999599	932	1	0.024643	0.88378	0.89279	0.999015	1200	1	0.024643
ZZZ3	16	0.4014	0.58713	0.999599	736	1	-0.030277	0.88563	0.89399	0.999015	1201	1	-0.030277
CREBL2	16	0.55896	0.69632	0.999599	893	1	0.0071318	0.88727	0.89507	0.999015	1202	1	0.0071318
ZNF780A	16	0.13155	0.29394	0.999599	380	3	-0.0013762	0.88784	0.89545	0.999015	1203	1	-0.0013762
KLF4	16	0.81625	0.83709	0.999599	1092	1	-0.048206	0.88898	0.89621	0.999015	1204	1	-0.048206
IL22	16	0.00036991	0.0023016	0.266761	11	3	-0.021735	0.89214	0.89836	0.999015	1205	1	-0.021735
CXCR5	16	0.0065554	0.028303	0.523798	73	5	-0.0059001	0.89242	0.89855	0.999015	1206	1	-0.0059001
TFAP2A	16	0.065399	0.17816	0.982102	244	4	-0.037406	0.89423	0.89982	0.999015	1207	1	-0.037406
ZNF792	16	0.98836	0.98836	0.999599	1326	0	0.012095	0.8949	0.90029	0.999015	1208	1	0.012095
NEUROG3	16	0.20158	0.3849	0.999599	483	2	-0.021826	0.89646	0.9014	0.999015	1209	1	-0.021826
TCF24	16	0.24216	0.43001	0.999599	539	2	0.0056102	0.8969	0.90171	0.999015	1210	1	0.0056102
ELF4	16	0.19286	0.37518	0.999599	472	3	0.020726	0.89821	0.90266	0.999015	1211	1	0.020726
ARID3C	16	0.10748	0.25278	0.998547	342	3	-0.0052727	0.90045	0.9043	0.999015	1212	1	-0.0052727
ZNF200	16	0.23341	0.4203	0.999599	528	3	-0.029174	0.90146	0.90506	0.999015	1213	1	-0.029174
ZKSCAN7	16	0.20623	0.39008	0.999599	492	2	-0.022074	0.90264	0.90595	0.999015	1214	1	-0.022074
ASCL2	16	0.21194	0.39643	0.999599	498	3	0.003967	0.90371	0.90677	0.999015	1215	1	0.003967
MXD3	16	0.81088	0.83406	0.999599	1086	1	0.025057	0.90478	0.90759	0.999015	1216	1	0.025057
ZNF304	16	0.0059149	0.02592	0.522791	66	5	-0.029553	0.90584	0.90842	0.999015	1217	1	-0.029553
NKX1-2	16	0.24421	0.43229	0.999599	545	3	0.02332	0.90664	0.90904	0.999015	1218	1	0.02332
ZNF562	16	0.019986	0.071177	0.780966	123	2	-0.0043104	0.90776	0.90993	0.999015	1219	1	-0.0043104
TCF19	16	0.045357	0.1373	0.951257	195	4	-0.029537	0.90799	0.91012	0.999015	1220	1	-0.029537
TFEB	16	0.60791	0.73411	0.999599	941	2	-0.028676	0.90831	0.91037	0.999015	1221	1	-0.028676
ZNF540	16	0.14911	0.32334	0.999599	406	4	-0.031179	0.90956	0.91138	0.999015	1222	1	-0.031179
TBX2	16	0.20901	0.39317	0.999599	494	3	0.0013706	0.91057	0.9122	0.999015	1223	1	0.0013706
ZNF662	16	0.54183	0.68357	0.999599	871	2	-0.0092376	0.91072	0.91233	0.999015	1224	1	-0.0092376
ZNF41	16	0.0016858	0.0088227	0.411017	29	2	0.00087457	0.91179	0.91321	0.999015	1225	1	0.00087457
SIM1	16	0.29091	0.48408	0.999599	609	3	0.013435	0.91232	0.91365	0.999015	1226	1	0.013435
TAL1	16	0.147	0.31983	0.999599	403	4	0.0085367	0.9124	0.91372	0.999015	1227	1	0.0085367
FERD3L	16	0.62259	0.74588	0.999599	961	2	-0.0088958	0.91375	0.91485	0.999015	1228	1	-0.0088958
ANHX	16	0.29904	0.49308	0.999599	624	2	-0.034958	0.91434	0.91536	0.999015	1229	1	-0.034958
DDX39B	16	0.49819	0.65218	0.999599	826	2	0.022548	0.91573	0.91656	0.999015	1230	1	0.022548
HOXB4	16	0.1695	0.34911	0.999599	437	2	-0.0066322	0.917	0.91766	0.999015	1231	1	-0.0066322
MECP2	16	0.020381	0.072247	0.780966	125	4	0.0011199	0.91768	0.91826	0.999015	1232	1	0.0011199
SCRT2	16	0.00091558	0.0051037	0.346692	19	6	0.017709	0.91796	0.91852	0.999015	1233	1	0.017709
ZNF18	16	0.26988	0.46079	0.999599	581	3	-0.01304	0.9181	0.91864	0.999015	1234	1	-0.01304
EMX2	16	0.11647	0.26827	0.999599	356	3	0.010429	0.91838	0.9189	0.999015	1235	1	0.010429
NHLH2	16	0.28275	0.47504	0.999599	599	2	-0.024725	0.91916	0.9196	0.999015	1236	1	-0.024725
PKNOX2	16	0.0084756	0.035347	0.589553	81	6	-0.037586	0.91965	0.92004	0.999015	1237	1	-0.037586
HSF5	16	0.30885	0.50396	0.999599	640	1	-0.0037896	0.92065	0.92095	0.999015	1238	1	-0.0037896
ZBTB4	16	0.0005737	0.0034109	0.287704	15	6	-0.04973	0.92171	0.92193	0.999015	1239	1	-0.04973
LMX1A	16	0.12398	0.28112	0.999599	367	4	0.018215	0.92191	0.92212	0.999015	1240	1	0.018215
POU2F1	16	0.87794	0.87965	0.999599	1151	1	0.020216	0.92225	0.92244	0.999015	1241	1	0.020216
SLAMF1	16	0.012058	0.048166	0.703936	92	6	-0.02089	0.92773	0.92775	0.999015	1242	0	-0.02089
MYCL	16	0.28221	0.47444	0.999599	598	2	0.0048891	0.92886	0.92887	0.999015	1243	0	0.0048891
ZBTB7A	16	0.028128	0.093	0.832782	148	4	-0.050023	0.92975	0.92977	0.999015	1244	0	-0.050023
CPEB1	16	0.61839	0.74249	0.999599	951	2	0.011698	0.93291	0.93292	0.999015	1245	0	0.011698
GTF2IRD1	16	0.45974	0.62563	0.999599	783	2	-0.0075509	0.93361	0.93362	0.999015	1246	0	-0.0075509
ZNF823	16	0.046331	0.13974	0.956852	197	4	-0.011143	0.93372	0.93374	0.999015	1247	0	-0.011143
BHLHE41	16	0.0095544	0.039245	0.616508	86	2	-0.021814	0.93413	0.93414	0.999015	1248	0	-0.021814
ZNF581	16	0.002069	0.01065	0.461283	31	6	-0.084864	0.93539	0.9354	0.999015	1249	0	-0.084864
ZBTB6	16	0.06852	0.18383	0.982102	251	4	0.00017242	0.93635	0.93636	0.999015	1250	0	0.00017242
FEZF1	16	0.51851	0.66661	0.999599	849	2	-0.019245	0.93876	0.93877	0.999015	1251	0	-0.019245
FOXD3	16	0.19422	0.3767	0.999599	473	2	-0.0158	0.93967	0.93968	0.999015	1252	0	-0.0158
ZNF133	16	0.078608	0.202	0.982102	271	4	-0.032041	0.93994	0.93995	0.999015	1253	0	-0.032041
ZNF613	16	0.43742	0.61066	0.999599	767	2	-0.0011071	0.94161	0.94162	0.999015	1254	0	-0.0011071
ETS1	16	0.22029	0.40572	0.999599	505	3	-0.027192	0.94166	0.94167	0.999015	1255	0	-0.027192
IL2RB	16	0.54254	0.6841	0.999599	873	2	0.016272	0.94304	0.94305	0.999015	1256	0	0.016272
ELF3	16	0.14255	0.3124	0.999599	398	3	-0.026034	0.94392	0.94393	0.999015	1257	0	-0.026034
GLIS1	16	0.40565	0.58987	0.999599	740	2	0.0090177	0.94424	0.94425	0.999015	1258	0	0.0090177
POU5F1B	16	0.49014	0.64653	0.999599	815	2	-0.0075607	0.94458	0.94459	0.999015	1259	0	-0.0075607
ZNF595	16	0.27732	0.46903	0.999599	593	3	-0.022092	0.94602	0.94603	0.999015	1260	0	-0.022092
