id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NCR3	16	0.025284	0.08602	0.813231	143	5	-0.01914	0.010219	0.042986	0.974035	47	4	-0.01914
PHOX2B	16	0.82279	0.84124	0.99963	1096	1	0.023279	0.010443	0.043807	0.974035	48	4	0.023279
NKX3-1	16	0.90019	0.90102	0.99963	1187	0	0.054917	0.010461	0.043836	0.974035	49	6	0.054917
IL25	16	0.74011	0.79983	0.99963	1032	1	0.035402	0.010709	0.044635	0.974035	50	6	0.035402
MBD2	16	0.11568	0.26685	0.99963	355	2	0.001199	0.011104	0.046159	0.974035	51	3	0.001199
NKX2-6	16	0.41854	0.59725	0.99963	751	1	0.054202	0.011297	0.046716	0.974035	52	6	0.054202
HIVEP3	16	0.99765	0.99767	0.99963	1346	0	0.048139	0.011593	0.047501	0.974035	53	6	0.048139
IFNGR1	16	0.43861	0.61052	0.99963	768	2	-0.020289	0.011693	0.047808	0.974035	54	5	-0.020289
TGFBR1	16	0.92523	0.92584	0.99963	1230	0	0.076924	0.011833	0.048314	0.974035	55	5	0.076924
PITX3	16	0.36519	0.56281	0.99963	714	1	0.036857	0.011915	0.048607	0.974035	56	6	0.036857
HLA-DPB1	16	0.086213	0.21555	0.981172	288	1	0.0015507	0.012136	0.049223	0.974035	57	3	0.0015507
CCL4	16	0.0011377	0.0067167	0.378094	24	6	-0.053002	0.01214	0.049237	0.974035	58	2	-0.053002
HLX	16	0.3207	0.51571	0.99963	655	3	-0.015927	0.012145	0.049259	0.974035	59	3	-0.015927
ZNF287	16	0.9948	0.99484	0.99963	1338	0	0.069094	0.012306	0.049875	0.974035	60	6	0.069094
ZNF530	16	0.15257	0.32962	0.99963	413	3	-0.0092532	0.012552	0.050637	0.974035	61	4	-0.0092532
BCL11A	16	0.62843	0.74932	0.99963	969	2	0.0035262	0.012558	0.050681	0.974035	62	6	0.0035262
HINFP	16	0.85356	0.86179	0.99963	1114	1	0.041793	0.012871	0.05178	0.974035	63	4	0.041793
SIX6	16	0.9765	0.97633	0.99963	1307	0	0.028372	0.013118	0.052594	0.974035	64	5	0.028372
MSH5	16	0.286	0.47775	0.99963	605	1	0.032415	0.013491	0.053928	0.974035	65	6	0.032415
NR1D1	16	0.94623	0.94689	0.99963	1258	0	0.01168	0.013546	0.054074	0.974035	66	5	0.01168
PRDM9	16	0.083489	0.21091	0.981172	281	2	0.0045926	0.013602	0.054192	0.974035	67	2	0.0045926
FOXF1	16	0.5026	0.65438	0.99963	831	2	0.053861	0.013692	0.054529	0.974035	68	6	0.053861
HOXD10	16	0.24614	0.43396	0.99963	548	1	0.027093	0.014332	0.05661	0.974035	69	2	0.027093
FOXS1	16	0.0142	0.055152	0.714993	104	4	-0.02476	0.014602	0.057453	0.974035	70	5	-0.02476
TFEC	16	0.99864	0.99866	0.99963	1349	0	0.031345	0.014638	0.057555	0.974035	71	6	0.031345
EVX2	16	0.89804	0.89867	0.99963	1185	1	0.031031	0.014789	0.058076	0.974035	72	4	0.031031
TBX18	16	0.46662	0.62969	0.99963	794	2	0.022231	0.014961	0.058779	0.974035	73	4	0.022231
ZNF589	16	0.64601	0.76377	0.99963	986	2	0.031304	0.015184	0.059629	0.974035	74	3	0.031304
GATA4	16	0.90688	0.90775	0.99963	1195	0	0.0090338	0.015232	0.059776	0.974035	75	2	0.0090338
PHTF1	16	0.97512	0.97495	0.99963	1305	0	0.044974	0.015334	0.060084	0.974035	76	6	0.044974
TRERF1	16	0.90972	0.91046	0.99963	1204	0	-0.0027152	0.015523	0.06067	0.974035	77	3	-0.0027152
ZSCAN1	16	0.0047989	0.022012	0.529909	51	5	-0.0024949	0.015754	0.061572	0.974035	78	6	-0.0024949
ZNF28	16	0.5084	0.65838	0.99963	836	2	0.043336	0.015909	0.062041	0.974035	79	4	0.043336
ZNF419	16	0.27184	0.4624	0.99963	583	3	0.011999	0.016138	0.062751	0.974035	80	4	0.011999
HSFY1	16	0.69472	0.78214	0.99963	1005	1	0.030453	0.016213	0.063118	0.974035	81	5	0.030453
ZNF614	16	0.28943	0.48136	0.99963	607	3	-0.010343	0.017248	0.066313	0.974035	82	3	-0.010343
THRB	16	0.36809	0.56479	0.99963	716	1	0.031729	0.017274	0.066423	0.974035	83	6	0.031729
KDM2B	16	0.97465	0.97461	0.99963	1303	0	0.023484	0.017555	0.067259	0.974035	84	5	0.023484
TBX15	16	0.0050909	0.02303	0.529909	55	5	-0.048549	0.018138	0.069311	0.974035	85	2	-0.048549
ZNF492	16	0.66445	0.77138	0.99963	993	1	0.03092	0.018336	0.070014	0.974035	86	6	0.03092
STAT1	16	0.29937	0.49183	0.99963	625	3	0.057173	0.018643	0.071091	0.974035	87	6	0.057173
FOXD4L4	16	0.80854	0.83299	0.99963	1080	1	0.0015729	0.018868	0.071883	0.974035	88	3	0.0015729
ZNF35	16	0.71292	0.78877	0.99963	1014	1	0.048511	0.018955	0.072176	0.974035	89	6	0.048511
FOXA3	16	0.9296	0.93054	0.99963	1234	0	0.073191	0.019079	0.072616	0.974035	90	4	0.073191
TNF	16	0.97079	0.97078	0.99963	1294	0	0.033361	0.019114	0.072748	0.974035	91	3	0.033361
EN1	16	0.21725	0.40198	0.99963	504	2	0.03802	0.019356	0.073561	0.974035	92	6	0.03802
IL21	16	0.61943	0.74223	0.99963	955	2	0.013783	0.019361	0.073576	0.974035	93	3	0.013783
MYCN	16	0.45942	0.62457	0.99963	782	1	-0.0070608	0.01943	0.073796	0.974035	94	2	-0.0070608
TCF4	16	0.64869	0.76607	0.99963	988	1	0.031287	0.020156	0.076214	0.974035	95	4	0.031287
RUNX1	16	0.58103	0.71213	0.99963	912	2	0.065879	0.020567	0.077475	0.974035	96	6	0.065879
ZFP28	16	0.60031	0.72692	0.99963	930	1	0.0055423	0.020881	0.078413	0.974035	97	2	0.0055423
HES5	16	0.35546	0.55411	0.99963	701	1	0.051685	0.021132	0.079505	0.974035	98	4	0.051685
RFX5	16	0.5863	0.71603	0.99963	919	1	0.0062997	0.021261	0.079966	0.974035	99	3	0.0062997
ZNF93	16	0.99492	0.99496	0.99963	1340	0	0.044522	0.021607	0.08108	0.974035	100	3	0.044522
SRF	16	0.88592	0.88747	0.99963	1165	1	0.029128	0.022008	0.08229	0.974035	101	4	0.029128
NFYB	16	0.62531	0.74686	0.99963	967	2	0.013316	0.022246	0.083081	0.974035	102	4	0.013316
RXRB	16	0.62138	0.74379	0.99963	959	1	-0.0026989	0.022702	0.084342	0.974035	103	4	-0.0026989
AP4B1	16	0.60467	0.7302	0.99963	937	1	0.047757	0.023056	0.085434	0.974035	104	5	0.047757
ZNF669	16	0.60304	0.72894	0.99963	934	2	0.025651	0.02308	0.0855	0.974035	105	4	0.025651
ATXN7L3	16	0.17628	0.35674	0.99963	451	2	0.034104	0.023779	0.087625	0.974035	106	4	0.034104
FOXD4L1	16	0.78286	0.81921	0.99963	1064	1	-0.015039	0.024011	0.088284	0.974035	107	4	-0.015039
RORB	16	0.52444	0.67016	0.99963	857	1	0.022269	0.024116	0.088636	0.974035	108	6	0.022269
CCR2	16	0.83412	0.84822	0.99963	1103	1	0.022345	0.024455	0.089743	0.974035	109	6	0.022345
ZNF534	16	0.76715	0.81139	0.99963	1049	1	0.031958	0.025888	0.093202	0.974035	110	5	0.031958
MXI1	16	0.28546	0.47719	0.99963	604	2	0.031216	0.025947	0.093363	0.974035	111	2	0.031216
ZNF566	16	0.99737	0.99736	0.99963	1345	0	0.047825	0.026057	0.093634	0.974035	112	5	0.047825
GFI1B	16	0.9905	0.99046	0.99963	1328	0	0.049846	0.026548	0.095027	0.974035	113	4	0.049846
PRDM15	16	0.23687	0.42382	0.99963	532	3	0.011086	0.026669	0.095357	0.974035	114	2	0.011086
HMG20B	16	0.96167	0.96176	0.99963	1284	0	-0.0038477	0.027002	0.096185	0.974035	115	5	-0.0038477
ZNF322	16	0.26964	0.46004	0.99963	580	1	-0.01818	0.027118	0.096514	0.974035	116	3	-0.01818
IRX1	16	0.095094	0.23114	0.986292	314	3	0.0056708	0.02739	0.097262	0.974035	117	2	0.0056708
ZNF785	16	0.0063734	0.028006	0.529909	70	4	0.018337	0.027524	0.097592	0.974035	118	5	0.018337
MEOX2	16	0.73547	0.7979	0.99963	1027	1	0.057174	0.028111	0.09905	0.974035	119	5	0.057174
CD44	16	0.12394	0.28048	0.99963	366	3	0.0013033	0.028659	0.10052	0.974035	120	3	0.0013033
IKZF2	16	0.22957	0.41607	0.99963	518	3	-0.060008	0.028831	0.1009	0.974035	121	1	-0.060008
NFYC	16	0.0293	0.097064	0.846024	155	4	0.0083719	0.029504	0.10253	0.974035	122	5	0.0083719
NR2F2	16	0.9879	0.98762	0.99963	1325	0	0.035318	0.029734	0.10306	0.974035	123	5	0.035318
ZNF791	16	0.031623	0.10281	0.8681	160	5	0.025657	0.029959	0.10352	0.974035	124	4	0.025657
ZNF281	16	0.13507	0.29911	0.99963	387	3	0.021293	0.030001	0.10362	0.974035	125	4	0.021293
ZNF236	16	0.63253	0.75274	0.99963	973	1	0.036872	0.030153	0.10402	0.974035	126	5	0.036872
NR3C1	16	0.16698	0.34645	0.99963	434	2	0.011585	0.030492	0.10488	0.974035	127	3	0.011585
ZNF561	16	0.111	0.25868	0.99963	347	2	0.0085362	0.030989	0.10617	0.974035	128	4	0.0085362
ARNTL2	13	0.37825	0.52975	0.99963	721	2	0.045545	0.031108	0.099358	0.974035	129	2	0.045545
BPTF	16	0.96061	0.9606	0.99963	1278	0	0.027602	0.031374	0.10702	0.974035	130	3	0.027602
NFATC3	16	0.15687	0.33535	0.99963	419	3	0.011164	0.032138	0.10875	0.974035	131	3	0.011164
NR0B2	16	0.42165	0.59923	0.99963	753	1	0.011651	0.032398	0.10943	0.974035	132	5	0.011651
GTF2I	16	0.08773	0.21826	0.981172	294	3	0.009	0.032425	0.10955	0.974035	133	2	0.009
ATF4	16	0.36978	0.56582	0.99963	717	2	0.060259	0.03374	0.11277	0.974035	134	5	0.060259
NEUROD6	16	0.21421	0.39848	0.99963	499	2	0.039978	0.034551	0.11484	0.974035	135	5	0.039978
ZNF711	16	0.77984	0.81762	0.99963	1059	1	0.010587	0.03575	0.11805	0.974035	136	4	0.010587
NKX6-3	16	0.053022	0.15706	0.981172	212	3	-0.0053425	0.035946	0.11856	0.974035	137	4	-0.0053425
OTP	16	0.019529	0.070219	0.784019	122	4	0.032273	0.036005	0.11868	0.974035	138	3	0.032273
CDX2	16	0.17707	0.35764	0.99963	453	3	0.048205	0.036369	0.11962	0.974035	139	5	0.048205
BHLHA15	16	0.8818	0.88415	0.99963	1160	1	0.022972	0.036471	0.11989	0.974035	140	4	0.022972
IL9	16	0.49408	0.64846	0.99963	822	2	0.015877	0.036577	0.12016	0.974035	141	5	0.015877
IKZF3	16	0.90396	0.9048	0.99963	1194	0	-0.010704	0.036654	0.12033	0.974035	142	3	-0.010704
FOXJ1	16	0.33859	0.53563	0.99963	678	3	-0.010356	0.03672	0.12044	0.974035	143	2	-0.010356
NR5A2	16	0.26947	0.45988	0.99963	579	3	3.8127e-05	0.0369	0.12085	0.974035	144	4	3.8127e-05
ZNF486	16	0.32643	0.52214	0.99963	665	1	0.003588	0.037299	0.12174	0.974035	145	3	0.003588
MEF2D	16	0.38465	0.57562	0.99963	729	2	0.028454	0.037389	0.12196	0.974035	146	3	0.028454
HOXB3	16	0.02082	0.073898	0.787602	127	4	0.0095026	0.037434	0.12208	0.974035	147	1	0.0095026
ZFP69	16	0.10573	0.24949	0.994465	337	2	0.0018364	0.037921	0.1234	0.974035	148	5	0.0018364
DLX3	16	0.0028277	0.014676	0.525925	37	5	-0.03322	0.038861	0.1255	0.974035	149	4	-0.03322
FOXI1	16	0.96882	0.96886	0.99963	1290	0	-0.018657	0.039374	0.12694	0.974035	150	4	-0.018657
CIC	16	0.044197	0.13605	0.947407	194	5	-0.012021	0.039443	0.12707	0.974035	151	4	-0.012021
ZNF594	16	0.012366	0.049215	0.707341	94	5	-0.0452	0.039574	0.12742	0.974035	152	2	-0.0452
GLIS2	16	0.9693	0.96932	0.99963	1292	0	0.050532	0.039581	0.12743	0.974035	153	4	0.050532
ZNF736	16	0.9072	0.90806	0.99963	1198	0	0.033661	0.039627	0.12754	0.974035	154	5	0.033661
SMARCB1	16	0.29458	0.48688	0.99963	614	2	0.032821	0.040538	0.12971	0.974035	155	3	0.032821
DPF1	16	0.7457	0.80223	0.99963	1036	1	0.035772	0.041709	0.13275	0.974035	156	4	0.035772
TFDP2	16	0.97637	0.97616	0.99963	1306	0	0.052951	0.042579	0.13487	0.974035	157	4	0.052951
ONECUT2	16	0.40323	0.5872	0.99963	739	2	-0.011023	0.042751	0.1353	0.974035	158	4	-0.011023
ARNT	16	0.86954	0.87449	0.99963	1134	1	0.020884	0.042893	0.13567	0.974035	159	5	0.020884
ZNF343	16	0.22661	0.41282	0.99963	515	3	-0.0084445	0.042923	0.1358	0.974035	160	2	-0.0084445
SP3	16	0.41093	0.59236	0.99963	745	2	0.014738	0.043283	0.13665	0.974035	161	4	0.014738
MYF6	16	0.017394	0.064049	0.764055	114	5	0.029899	0.043429	0.1371	0.974035	162	4	0.029899
NFKB1	16	0.23707	0.42401	0.99963	533	3	-0.018783	0.043573	0.13741	0.974035	163	4	-0.018783
POU5F1	16	0.90995	0.91064	0.99963	1206	0	0.0056847	0.043674	0.13769	0.974035	164	4	0.0056847
FOXA1	16	0.013602	0.053495	0.714993	101	1	0.049992	0.04384	0.1381	0.974035	165	4	0.049992
KLF5	16	0.86987	0.87474	0.99963	1136	1	0.016382	0.043961	0.13835	0.974035	166	4	0.016382
HOXA4	16	0.1713	0.35138	0.99963	442	3	0.043674	0.044313	0.13914	0.974035	167	4	0.043674
FOXN2	16	0.010293	0.042143	0.632618	90	5	-0.049539	0.044549	0.1397	0.974035	168	2	-0.049539
HOXD13	16	0.89566	0.89633	0.99963	1181	1	0.031116	0.044871	0.14041	0.974035	169	5	0.031116
RFX7	16	0.98261	0.98252	0.99963	1317	0	0.025071	0.044983	0.14063	0.974035	170	5	0.025071
KLF16	16	0.0040469	0.019021	0.529909	45	5	0.0014236	0.045889	0.14274	0.974035	171	4	0.0014236
RUNX2	16	0.42276	0.6	0.99963	755	1	0.0069812	0.045966	0.14287	0.974035	172	2	0.0069812
E2F6	16	0.33934	0.53667	0.99963	681	3	-0.041536	0.046674	0.14464	0.974035	173	1	-0.041536
TFCP2	16	0.24045	0.42781	0.99963	536	2	0.030318	0.04706	0.14546	0.974035	174	4	0.030318
DUXA	16	0.11946	0.27296	0.99963	361	4	0.0058423	0.047311	0.14613	0.974035	175	2	0.0058423
ZNF25	16	0.87085	0.87557	0.99963	1139	1	0.0034336	0.04749	0.14647	0.974035	176	3	0.0034336
PRDM4	16	0.78109	0.81818	0.99963	1060	1	0.036776	0.048088	0.14781	0.974035	177	3	0.036776
IL26	16	0.44548	0.61504	0.99963	771	2	0.030757	0.048771	0.14941	0.974035	178	5	0.030757
SOX1	16	0.86217	0.86831	0.99963	1125	1	0.023478	0.04897	0.14982	0.974035	179	4	0.023478
PBX2	16	0.37212	0.56745	0.99963	718	2	0.027676	0.049324	0.15059	0.974035	180	4	0.027676
SOCS3	16	0.49055	0.64581	0.99963	817	1	0.02678	0.049918	0.15196	0.974035	181	4	0.02678
MEIS2	16	0.99721	0.99718	0.99963	1344	0	0.054168	0.050204	0.15262	0.974035	182	5	0.054168
ZNF284	16	0.97305	0.973	0.99963	1298	0	0.022046	0.050205	0.15262	0.974035	183	3	0.022046
DMRTA2	16	0.078916	0.20257	0.981172	273	4	-0.043238	0.050754	0.15402	0.974035	184	2	-0.043238
USF2	16	0.071614	0.1899	0.981172	257	3	0.013632	0.05091	0.15441	0.974035	185	2	0.013632
ZNF90	16	0.81366	0.83597	0.99963	1089	1	0.019903	0.051615	0.15591	0.974035	186	2	0.019903
FOSB	16	0.13525	0.29947	0.99963	388	3	-0.022614	0.052318	0.15775	0.974035	187	2	-0.022614
ZNF701	16	0.90322	0.90407	0.99963	1192	0	0.0095217	0.053022	0.15945	0.974035	188	2	0.0095217
BATF3	16	0.0033246	0.016361	0.529909	40	5	-0.013704	0.053725	0.16116	0.974035	189	2	-0.013704
HOXD12	16	0.8715	0.87598	0.99963	1140	1	0.012831	0.054287	0.16247	0.974035	190	4	0.012831
BARX1	16	0.31901	0.51378	0.99963	652	3	0.068896	0.054317	0.16252	0.974035	191	4	0.068896
ARNTL	16	0.48382	0.64108	0.99963	803	1	0.027584	0.054427	0.16273	0.974035	192	4	0.027584
ZNF584	16	0.51401	0.66238	0.99963	845	2	0.010723	0.054475	0.16288	0.974035	193	2	0.010723
ZNF554	16	0.45399	0.62088	0.99963	779	1	0.014841	0.054673	0.16329	0.974035	194	3	0.014841
GABPA	16	0.018138	0.066262	0.765127	118	5	-0.072326	0.055129	0.16433	0.974035	195	2	-0.072326
ZNF704	16	0.35791	0.55686	0.99963	704	1	0.0022786	0.055156	0.16435	0.974035	196	4	0.0022786
REL	16	0.097704	0.23572	0.986292	322	3	0.0075414	0.055466	0.16504	0.974035	197	3	0.0075414
ZNF667	16	0.54357	0.68401	0.99963	874	2	-0.018399	0.055611	0.16538	0.974035	198	2	-0.018399
CCHCR1	16	0.225	0.41108	0.99963	512	3	0.01916	0.055616	0.16539	0.974035	199	5	0.01916
ZBTB49	16	0.84828	0.85765	0.99963	1108	1	0.019668	0.055808	0.16579	0.974035	200	3	0.019668
ETV7	16	0.86037	0.86686	0.99963	1120	1	-0.00099445	0.056151	0.1665	0.974035	201	3	-0.00099445
ZNF76	16	0.99337	0.99333	0.99963	1333	0	0.034661	0.056372	0.16698	0.974035	202	4	0.034661
MXD1	16	0.88456	0.88648	0.99963	1163	1	0.019166	0.056531	0.16736	0.974035	203	3	0.019166
ZNF22	16	0.51326	0.66178	0.99963	843	1	0.060404	0.05659	0.16747	0.974035	204	5	0.060404
HOXC5	16	0.11304	0.26207	0.99963	351	2	0.0094765	0.05673	0.16782	0.974035	205	5	0.0094765
LST1	16	0.99283	0.9928	0.99963	1331	0	0.030338	0.056769	0.16792	0.974035	206	5	0.030338
NR2E1	16	0.5207	0.66718	0.99963	853	2	0.045638	0.057151	0.1689	0.974035	207	5	0.045638
HOXA11	16	0.62153	0.74388	0.99963	960	2	0.02067	0.057222	0.16905	0.974035	208	5	0.02067
ZNF658	16	0.68055	0.77713	0.99963	999	1	-0.011673	0.057522	0.16967	0.974035	209	2	-0.011673
KLF11	16	0.50766	0.65785	0.99963	834	2	0.0092007	0.057629	0.16991	0.974035	210	4	0.0092007
PURA	16	0.89066	0.89175	0.99963	1172	1	0.032837	0.057716	0.17009	0.974035	211	5	0.032837
AHRR	16	0.45623	0.62237	0.99963	780	2	-0.00064585	0.057907	0.17054	0.974035	212	2	-0.00064585
LEF1	16	0.045966	0.14038	0.967465	196	1	0.023709	0.057932	0.17058	0.974035	213	4	0.023709
FOXK1	16	0.11702	0.26881	0.99963	357	4	-0.033796	0.058293	0.17135	0.974035	214	3	-0.033796
ZNF175	16	0.46065	0.62531	0.99963	784	2	0.0068516	0.058641	0.17212	0.974035	215	5	0.0068516
MAF	16	0.99856	0.99862	0.99963	1348	0	0.046553	0.058757	0.1724	0.974035	216	5	0.046553
ETV5	16	0.86571	0.87128	0.99963	1129	1	0.047992	0.059107	0.17332	0.974035	217	5	0.047992
POU2F2	16	0.43566	0.60871	0.99963	764	1	0.025562	0.059637	0.17446	0.974035	218	4	0.025562
CEBPZ	16	0.039443	0.12348	0.926891	178	4	-0.02157	0.059847	0.175	0.974035	219	2	-0.02157
HIC1	16	0.88099	0.88332	0.99963	1158	1	0.019952	0.060028	0.17539	0.974035	220	2	0.019952
ZFP82	16	0.57016	0.70375	0.99963	903	1	0.054448	0.060081	0.1755	0.974035	221	5	0.054448
CCR8	16	0.61265	0.73655	0.99963	945	1	0.030532	0.060164	0.17569	0.974035	222	4	0.030532
ESRRB	16	0.73949	0.79959	0.99963	1031	1	0.012802	0.060346	0.17607	0.974035	223	3	0.012802
HEY1	16	0.069756	0.18674	0.981172	254	1	-0.017855	0.060726	0.17683	0.974035	224	2	-0.017855
MAFA	16	0.23471	0.42147	0.99963	530	2	-0.013872	0.060822	0.17702	0.974035	225	5	-0.013872
CDX1	16	0.053348	0.15765	0.981172	213	2	-0.01066	0.060825	0.17703	0.974035	226	3	-0.01066
RBPJL	16	0.34812	0.54602	0.99963	692	2	0.058148	0.062579	0.18101	0.974035	227	4	0.058148
CCR3	16	0.88039	0.88275	0.99963	1157	1	0.0019798	0.06267	0.18123	0.974035	228	4	0.0019798
SETDB1	16	0.83246	0.84711	0.99963	1102	1	0.049543	0.062817	0.18158	0.974035	229	2	0.049543
IL12RB1	16	0.59748	0.72469	0.99963	925	1	0.022245	0.063197	0.18246	0.974035	230	4	0.022245
VAX2	16	0.73205	0.79635	0.99963	1026	1	0.04074	0.063327	0.18274	0.974035	231	5	0.04074
CD1D	16	0.020881	0.074045	0.787602	128	2	0.015814	0.063835	0.18392	0.974035	232	3	0.015814
HOXB9	16	0.036263	0.1152	0.914143	170	5	-0.023532	0.064904	0.18617	0.974035	233	1	-0.023532
ZSCAN9	16	0.7422	0.80078	0.99963	1033	1	0.025775	0.064957	0.18626	0.974035	234	4	0.025775
ZNF114	16	0.4871	0.64337	0.99963	810	2	0.036374	0.06506	0.18649	0.974035	235	3	0.036374
ZIC4	16	0.3764	0.57028	0.99963	719	2	-0.011987	0.065677	0.18785	0.974035	236	3	-0.011987
RFX2	16	0.26666	0.45661	0.99963	575	3	-0.0056796	0.065802	0.18814	0.974035	237	3	-0.0056796
ZNF324	16	0.57844	0.70995	0.99963	910	2	0.024359	0.065925	0.1884	0.974035	238	4	0.024359
ZNF383	16	0.33443	0.53134	0.99963	674	2	-0.023725	0.065983	0.18854	0.974035	239	5	-0.023725
ZNF124	16	0.92432	0.92493	0.99963	1228	0	0.0029777	0.066206	0.18896	0.974035	240	4	0.0029777
ZNF547	16	0.85778	0.86487	0.99963	1119	1	0.0093029	0.066986	0.19083	0.974035	241	2	0.0093029
